subfolder,image_name,image_path,status,instrument_pixels,needle_pixels,area_ratio,corrected_area,,,,,,,,
7-29_tree122_117_initial,20250729_133754.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_133754.jpg,success,1966,8546,0.812975647,4.877853881,,,,,,,,
7-29_tree122_117_initial,20250729_134808.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_134808.jpg,success,0,0,0,0,,,,,,,,
7-29_tree122_117_initial,20250729_134816.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_134816.jpg,success,1143,4966,0.812899001,4.877394009,,,,,,,,
7-29_tree122_117_initial,20250729_135333.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_135333.jpg,success,803,5120,0.864426811,5.186560864,,,,,,,,
7-29_tree122_117_initial,20250729_135706.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_135706.jpg,success,0,0,0,0,,,,,,,,
7-29_tree122_117_initial,20250729_135715.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_135715.jpg,success,954,4684,0.830791061,4.984746364,,,,,,,,
7-29_tree122_117_initial,20250729_140105.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_140105.jpg,success,1036,4934,0.826465662,4.95879397,,,,,,,,
7-29_tree122_117_initial,20250729_140510.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_140510.jpg,success,0,0,0,0,,,,,,,,
7-29_tree122_117_initial,20250729_140524.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_140524.jpg,success,870,4353,0.833429064,5.000574383,,,,,,,,
7-29_tree122_117_initial,20250729_140806.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_140806.jpg,success,922,3988,0.812219959,4.873319756,,,,,,,,
7-29_tree122_117_initial,20250729_140841.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_140841.jpg,success,0,0,0,0,,,,,,,,
7-29_tree122_117_initial,20250729_141022.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_141022.jpg,success,966,4906,0.835490463,5.012942779,,,,,,,,
7-29_tree122_117_initial,20250729_141405.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_141405.jpg,success,881,3198,0.78401569,4.704094141,,,,,,,,
7-29_tree122_117_initial,20250729_141805.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_141805.jpg,success,0,0,0,0,,,,,,,,
7-29_tree122_117_initial,20250729_141828.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_141828.jpg,success,850,5357,0.863057838,5.178347028,,,,,,,,
7-29_tree122_117_initial,20250729_142304.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_142304.jpg,success,948,4678,0.831496623,4.988979737,,,,,,,,
7-29_tree122_117_initial,20250729_142344.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_142344.jpg,success,0,0,0,0,,,,,,,,
7-29_tree122_117_initial,20250729_142739.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_142739.jpg,success,1044,7157,0.872698451,5.236190708,,,,,,,,
7-29_tree122_117_initial,20250729_143050.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-29_tree122_117_initial\20250729_143050.jpg,success,1050,4888,0.823172785,4.939036713,,,,,,,,
8-08_tree322_900_day0,20250810_120803.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_120803.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_120812.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_120812.jpg,success,917,3067,0.769829317,4.618975904,,,,,,,,
8-08_tree322_900_day0,20250810_121213.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_121213.jpg,success,914,4977,0.844848073,5.06908844,,,,,,,,
8-08_tree322_900_day0,20250810_121507.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_121507.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_121515.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_121515.jpg,success,971,5282,0.844714537,5.068287222,,,,,,,,
8-08_tree322_900_day0,20250810_121811.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_121811.jpg,success,1001,3710,0.787518574,4.725111441,,,,,,,,
8-08_tree322_900_day0,20250810_122157.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_122157.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_122205.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_122205.jpg,success,605,3013,0.832780542,4.99668325,,,,,,,,
8-08_tree322_900_day0,20250810_122502.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_122502.jpg,success,678,4083,0.857592943,5.145557656,,,,,,,,
8-08_tree322_900_day0,20250810_123142.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_123142.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_123149.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_123149.jpg,success,772,4386,0.850329585,5.101977511,,,,,,,,
8-08_tree322_900_day0,20250810_123446.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_123446.jpg,success,1003,3741,0.788575042,4.731450253,,,,,,,,
8-08_tree322_900_day0,20250810_124027.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_124027.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_124035.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_124035.jpg,success,1111,2757,0.712771458,4.276628749,,,,,,,,
8-08_tree322_900_day0,20250810_124324.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_124324.jpg,success,1006,5289,0.840190627,5.041143765,,,,,,,,
8-08_tree322_900_day0,20250810_124616.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_124616.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_124623.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_124623.jpg,success,1021,5917,0.852839435,5.11703661,,,,,,,,
8-08_tree322_900_day0,20250810_124936.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_124936.jpg,success,860,5028,0.853940217,5.123641304,,,,,,,,
8-08_tree322_900_day0,20250810_125254.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_125254.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_125302.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_125302.jpg,success,893,3108,0.776805799,4.660834791,,,,,,,,
8-08_tree322_900_day0,20250810_125617.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_125617.jpg,success,946,4366,0.821912651,4.931475904,,,,,,,,
8-08_tree322_900_day0,20250810_125915.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_125915.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_125921.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_125921.jpg,success,910,3943,0.812487121,4.874922728,,,,,,,,
8-08_tree322_900_day0,20250810_130200.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_130200.jpg,success,928,3192,0.774757282,4.648543689,,,,,,,,
8-08_tree322_900_day0,20250810_130221.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_130221.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_130801.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_130801.jpg,success,1028,4563,0.816133071,4.896798426,,,,,,,,
8-08_tree322_900_day0,20250810_131009.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_131009.jpg,success,998,4372,0.8141527,4.884916201,,,,,,,,
8-08_tree322_900_day0,20250810_131026.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_131026.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_131250.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_131250.jpg,success,965,5642,0.853942788,5.123656728,,,,,,,,
8-08_tree322_900_day0,20250810_131447.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_131447.jpg,success,970,4444,0.820834873,4.925009235,,,,,,,,
8-08_tree322_900_day0,20250810_131955.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_131955.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_132028.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_132028.jpg,success,1222,6579,0.843353416,5.060120497,,,,,,,,
8-08_tree322_900_day0,20250810_132341.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_132341.jpg,success,1348,6781,0.834173945,5.005043671,,,,,,,,
8-08_tree322_900_day0,20250810_132406.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_132406.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day0,20250810_133117.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_133117.jpg,success,1076,5886,0.845446711,5.072680264,,,,,,,,
8-08_tree322_900_day0,20250810_133406.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day0\20250810_133406.jpg,success,1058,5147,0.829492345,4.976954069,,,,,,,,
8-08_tree322_900_day7,20250819_135110.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_135110.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_135121.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_135121.jpg,success,734,1338,0.645752896,3.874517375,,,,,,,,
8-08_tree322_900_day7,20250819_135403.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_135403.jpg,success,1030,4586,0.816595442,4.89957265,,,,,,,,
8-08_tree322_900_day7,20250819_135631.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_135631.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_135640.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_135640.jpg,success,897,3127,0.777087475,4.662524851,,,,,,,,
8-08_tree322_900_day7,20250819_135938.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_135938.jpg,success,636,2722,0.810601549,4.863609291,,,,,,,,
8-08_tree322_900_day7,20250819_141748.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_141748.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_141959.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_141959.jpg,success,1092,3800,0.776778414,4.660670482,,,,,,,,
8-08_tree322_900_day7,20250819_142235.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_142235.jpg,success,1202,3065,0.718303258,4.309819545,,,,,,,,
8-08_tree322_900_day7,20250819_142900.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_142900.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_143224.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_143224.jpg,success,815,3412,0.807191862,4.843151171,,,,,,,,
8-08_tree322_900_day7,20250819_143515.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_143515.jpg,success,872,3084,0.779575329,4.677451972,,,,,,,,
8-08_tree322_900_day7,20250819_143833.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_143833.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_143853.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_143853.jpg,success,944,3818,0.801763965,4.810583788,,,,,,,,
8-08_tree322_900_day7,20250819_144323.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_144323.jpg,success,825,3197,0.79487817,4.76926902,,,,,,,,
8-08_tree322_900_day7,20250819_152011.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_152011.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_152307.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_152307.jpg,success,965,4839,0.833735355,5.00241213,,,,,,,,
8-08_tree322_900_day7,20250819_152756.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_152756.jpg,success,1041,5346,0.837012682,5.022076092,,,,,,,,
8-08_tree322_900_day7,20250819_154302.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_154302.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_154644.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_154644.jpg,success,1082,3528,0.765292842,4.59175705,,,,,,,,
8-08_tree322_900_day7,20250819_155013.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_155013.jpg,success,1079,4953,0.82112069,4.926724138,,,,,,,,
8-08_tree322_900_day7,20250819_155042.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_155042.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_day7,20250819_155408.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_155408.jpg,success,774,2373,0.754051478,4.524308866,,,,,,,,
8-08_tree322_900_day7,20250819_155644.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_day7\20250819_155644.jpg,success,955,6295,0.868275862,5.209655172,,,,,,,,
8-08_tree322_900_initial,20250808_144320.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_144320.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_144332.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_144332.jpg,success,922,4640,0.834232291,5.005393743,,,,,,,,
8-08_tree322_900_initial,20250808_144814.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_144814.jpg,success,821,4759,0.852867384,5.117204301,,,,,,,,
8-08_tree322_900_initial,20250808_145316.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_145316.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_145324.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_145324.jpg,success,955,5921,0.861111111,5.166666667,,,,,,,,
8-08_tree322_900_initial,20250808_145748.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_145748.jpg,success,876,4034,0.821588595,4.929531568,,,,,,,,
8-08_tree322_900_initial,20250808_150107.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_150107.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_150122.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_150122.jpg,success,856,3592,0.807553957,4.845323741,,,,,,,,
8-08_tree322_900_initial,20250808_150646.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_150646.jpg,success,935,4091,0.81396737,4.883804218,,,,,,,,
8-08_tree322_900_initial,20250808_151238.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_151238.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_151303.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_151303.jpg,success,983,4340,0.815329701,4.891978208,,,,,,,,
8-08_tree322_900_initial,20250808_151600.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_151600.jpg,success,962,2807,0.744759883,4.4685593,,,,,,,,
8-08_tree322_900_initial,20250808_152205.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_152205.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_152215.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_152215.jpg,success,866,5727,0.868648567,5.2118914,,,,,,,,
8-08_tree322_900_initial,20250808_152634.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_152634.jpg,success,1036,5306,0.836644592,5.01986755,,,,,,,,
8-08_tree322_900_initial,20250808_153155.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_153155.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_153209.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_153209.jpg,success,919,5117,0.847746852,5.086481113,,,,,,,,
8-08_tree322_900_initial,20250808_153745.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_153745.jpg,success,1141,7022,0.860222957,5.161337743,,,,,,,,
8-08_tree322_900_initial,20250808_154132.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_154132.jpg,success,0,0,0,0,,,,,,,,
8-08_tree322_900_initial,20250808_154140.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_154140.jpg,success,837,3318,0.798555957,4.79133574,,,,,,,,
8-08_tree322_900_initial,20250808_154442.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-08_tree322_900_initial\20250808_154442.jpg,success,986,4608,0.823739721,4.942438327,,,,,,,,
8-10_tree2838_123_day0,20250813_132104.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_132104.jpg,success,0,0,0,0,,,,,,,,
8-10_tree2838_123_day0,20250813_132117.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_132117.jpg,success,998,4494,0.818281136,4.909686817,,,,,,,,
8-10_tree2838_123_day0,20250813_132356.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_132356.jpg,success,750,4561,0.858783657,5.152701939,,,,,,,,
8-10_tree2838_123_day0,20250813_132648.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_132648.jpg,success,0,0,0,0,,,,,,,,
8-10_tree2838_123_day0,20250813_132655.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_132655.jpg,success,1244,7816,0.862693157,5.17615894,,,,,,,,
8-10_tree2838_123_day0,20250813_132932.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_132932.jpg,success,954,5013,0.840120664,5.040723982,,,,,,,,
8-10_tree2838_123_day0,20250813_133242.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_133242.jpg,success,0,0,0,0,,,,,,,,
8-10_tree2838_123_day0,20250813_133250.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_133250.jpg,success,742,3352,0.81875916,4.912554958,,,,,,,,
8-10_tree2838_123_day0,20250813_133525.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_133525.jpg,success,1130,7529,0.869499942,5.216999654,,,,,,,,
8-10_tree2838_123_day0,20250813_133908.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_133908.jpg,success,0,0,0,0,,,,,,,,
8-10_tree2838_123_day0,20250813_133914.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_133914.jpg,success,1293,6430,0.832578014,4.995468082,,,,,,,,
8-10_tree2838_123_day0,20250813_134146.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\8-10_tree2838_123_day0\20250813_134146.jpg,success,861,3950,0.821035128,4.926210767,,,,,,,,
